Location,Date,Min Delay,stop_lat,stop_lon,stop_id,predictions
LAWRENCE WEST STATION,2023-10-03,22.5,43.716218,-79.444374,63,8.115048
LAWRENCE WEST STATION,2023-10-04,15.0,43.716218,-79.444374,63,8.115048
LAWRENCE WEST STATION,2023-10-05,19.0,43.716218,-79.444374,63,8.115048
LAWRENCE WEST STATION,2023-10-06,50.0,43.716218,-79.444374,63,8.115048
LAWRENCE WEST STATION,2023-10-07,20.0,43.716218,-79.444374,63,8.115048
LAWRENCE WEST STATION,2023-10-08,30.0,43.716218,-79.444374,63,8.115048
LAWRENCE WEST STATION,2023-10-10,18.0,43.716218,-79.444374,63,8.115048
LAWRENCE WEST STATION,2023-10-11,18.0,43.716218,-79.444374,63,8.115048
LAWRENCE WEST STATION,2023-10-12,26.0,43.716218,-79.444374,63,8.115048
LAWRENCE WEST STATION,2023-10-14,16.0,43.716218,-79.444374,63,8.115048
LAWRENCE WEST STATION,2023-10-17,24.0,43.716218,-79.444374,63,8.115048
LAWRENCE WEST STATION,2023-10-22,10.0,43.716218,-79.444374,63,8.115048
LAWRENCE WEST STATION,2023-10-23,20.0,43.716218,-79.444374,63,8.115048
LAWRENCE WEST STATION,2023-10-25,18.0,43.716218,-79.444374,63,8.115048
LAWRENCE WEST STATION,2023-10-27,22.0,43.716218,-79.444374,63,8.115048
LAWRENCE WEST STATION,2023-10-29,25.0,43.716218,-79.444374,63,8.115048
LAWRENCE WEST STATION,2023-10-30,20.0,43.716218,-79.444374,63,8.115048
LAWRENCE WEST STATION,2023-10-31,19.0,43.716218,-79.444374,63,8.115048
LAWRENCE WEST STATION,2023-11-01,12.5,43.716218,-79.444374,63,8.115048
LAWRENCE WEST STATION,2023-11-02,20.0,43.716218,-79.444374,63,8.115048
LAWRENCE WEST STATION,2023-11-03,20.0,43.716218,-79.444374,63,8.115048
LAWRENCE WEST STATION,2023-11-04,4.0,43.716218,-79.444374,63,8.115048
LAWRENCE WEST STATION,2023-11-07,20.0,43.716218,-79.444374,63,8.115048
LAWRENCE WEST STATION,2023-11-08,23.0,43.716218,-79.444374,63,8.115048
LAWRENCE WEST STATION,2023-11-10,14.333333333333334,43.716218,-79.444374,63,8.115048
LAWRENCE WEST STATION,2023-11-15,18.5,43.716218,-79.444374,63,8.115048
LAWRENCE WEST STATION,2023-11-16,37.5,43.716218,-79.444374,63,8.115048
LAWRENCE WEST STATION,2023-11-17,25.0,43.716218,-79.444374,63,8.115048
LAWRENCE WEST STATION,2023-11-18,8.0,43.716218,-79.444374,63,8.115048
LAWRENCE WEST STATION,2023-11-21,28.0,43.716218,-79.444374,63,8.115048
LAWRENCE WEST STATION,2023-11-22,0.0,43.716218,-79.444374,63,8.115048
LAWRENCE WEST STATION,2023-11-23,30.0,43.716218,-79.444374,63,8.115048
LAWRENCE WEST STATION,2023-11-24,17.5,43.716218,-79.444374,63,8.115048
LAWRENCE WEST STATION,2023-11-25,30.0,43.716218,-79.444374,63,8.115048
LAWRENCE WEST STATION,2023-11-29,35.666666666666664,43.716218,-79.444374,63,8.115048
LAWRENCE WEST STATION,2023-11-30,20.0,43.716218,-79.444374,63,8.115048
LAWRENCE WEST STATION,2023-12-01,22.0,43.716218,-79.444374,63,8.115048
LAWRENCE WEST STATION,2023-12-02,26.0,43.716218,-79.444374,63,8.115048
LAWRENCE WEST STATION,2023-12-04,40.0,43.716218,-79.444374,63,8.115048
LAWRENCE WEST STATION,2023-12-07,17.0,43.716218,-79.444374,63,8.115048
LAWRENCE WEST STATION,2023-12-08,18.0,43.716218,-79.444374,63,8.115048
LAWRENCE WEST STATION,2023-12-09,20.0,43.716218,-79.444374,63,8.115048
LAWRENCE WEST STATION,2023-12-11,22.0,43.716218,-79.444374,63,8.115048
LAWRENCE WEST STATION,2023-12-12,29.0,43.716218,-79.444374,63,8.115048
LAWRENCE WEST STATION,2023-12-13,30.0,43.716218,-79.444374,63,8.115048
LAWRENCE WEST STATION,2023-12-14,20.0,43.716218,-79.444374,63,8.115048
LAWRENCE WEST STATION,2023-12-15,9.0,43.716218,-79.444374,63,8.115048
LAWRENCE WEST STATION,2023-12-16,20.5,43.716218,-79.444374,63,8.115048
LAWRENCE WEST STATION,2023-12-17,32.5,43.716218,-79.444374,63,8.115048
LAWRENCE WEST STATION,2023-12-18,0.0,43.716218,-79.444374,63,8.115048
LAWRENCE WEST STATION,2023-12-19,17.5,43.716218,-79.444374,63,8.115048
LAWRENCE WEST STATION,2023-12-20,25.5,43.716218,-79.444374,63,8.115048
LAWRENCE WEST STATION,2023-12-21,10.0,43.716218,-79.444374,63,8.115048
LAWRENCE WEST STATION,2023-12-22,10.0,43.716218,-79.444374,63,8.115048
LAWRENCE WEST STATION,2023-12-24,30.0,43.716218,-79.444374,63,8.115048
LAWRENCE WEST STATION,2023-12-25,15.0,43.716218,-79.444374,63,8.115048
LAWRENCE WEST STATION,2023-12-27,27.5,43.716218,-79.444374,63,8.115048
LAWRENCE WEST STATION,2023-12-29,20.5,43.716218,-79.444374,63,8.115048
LAWRENCE WEST STATION,2023-12-30,20.666666666666668,43.716218,-79.444374,63,8.115048
LAWRENCE WEST STATION,2023-12-31,17.5,43.716218,-79.444374,63,8.115048
LESLIE STATION,2023-10-16,23.0,43.77041,-79.367644,64,6.695236
LESLIE STATION,2023-10-18,25.0,43.77041,-79.367644,64,6.695236
LESLIE STATION,2023-11-15,25.0,43.77041,-79.367644,64,6.695236
LESLIE STATION,2023-12-09,17.5,43.77041,-79.367644,64,6.695236
LESLIE STATION,2023-12-14,21.0,43.77041,-79.367644,64,6.695236
LONG BRANCH LOOP,2023-10-01,25.0,43.592111,-79.5437,65,10.180716
LONG BRANCH LOOP,2023-10-02,7.0,43.592111,-79.5437,65,10.180716
LONG BRANCH LOOP,2023-10-03,12.0,43.592111,-79.5437,65,10.180716
LONG BRANCH LOOP,2023-10-05,1.0,43.592111,-79.5437,65,10.180716
LONG BRANCH LOOP,2023-10-07,25.0,43.592111,-79.5437,65,10.180716
LONG BRANCH LOOP,2023-10-11,30.0,43.592111,-79.5437,65,10.180716
LONG BRANCH LOOP,2023-10-13,32.0,43.592111,-79.5437,65,10.180716
LONG BRANCH LOOP,2023-10-17,9.0,43.592111,-79.5437,65,10.180716
LONG BRANCH LOOP,2023-10-24,0.0,43.592111,-79.5437,65,10.180716
LONG BRANCH LOOP,2023-10-30,12.0,43.592111,-79.5437,65,10.180716
LONG BRANCH LOOP,2023-11-01,23.0,43.592111,-79.5437,65,10.180716
LONG BRANCH LOOP,2023-11-04,10.0,43.592111,-79.5437,65,10.180716
LONG BRANCH LOOP,2023-11-12,20.0,43.592111,-79.5437,65,10.180716
LONG BRANCH LOOP,2023-11-29,22.0,43.592111,-79.5437,65,10.180716
LONG BRANCH LOOP,2023-12-01,12.0,43.592111,-79.5437,65,10.180716
LONG BRANCH LOOP,2023-12-07,35.0,43.592111,-79.5437,65,10.180716
LONG BRANCH LOOP,2023-12-12,0.0,43.592111,-79.5437,65,10.180716
LONG BRANCH LOOP,2023-12-30,0.0,43.592111,-79.5437,65,10.180716
MAIN STREET STATION,2023-10-01,11.0,43.689037,-79.301926,66,8.801851
MAIN STREET STATION,2023-10-02,14.0,43.689037,-79.301926,66,8.801851
MAIN STREET STATION,2023-10-03,9.0,43.689037,-79.301926,66,8.801851
MAIN STREET STATION,2023-10-04,10.5,43.689037,-79.301926,66,8.801851
MAIN STREET STATION,2023-10-05,8.333333333333334,43.689037,-79.301926,66,8.801851
MAIN STREET STATION,2023-10-06,20.0,43.689037,-79.301926,66,8.801851
MAIN STREET STATION,2023-10-07,10.0,43.689037,-79.301926,66,8.801851
MAIN STREET STATION,2023-10-08,10.0,43.689037,-79.301926,66,8.801851
MAIN STREET STATION,2023-10-10,9.0,43.689037,-79.301926,66,8.801851
MAIN STREET STATION,2023-10-11,15.0,43.689037,-79.301926,66,8.801851
MAIN STREET STATION,2023-10-13,11.0,43.689037,-79.301926,66,8.801851
MAIN STREET STATION,2023-10-17,12.5,43.689037,-79.301926,66,8.801851
MAIN STREET STATION,2023-10-19,24.0,43.689037,-79.301926,66,8.801851
MAIN STREET STATION,2023-10-20,19.0,43.689037,-79.301926,66,8.801851
MAIN STREET STATION,2023-10-21,10.0,43.689037,-79.301926,66,8.801851
MAIN STREET STATION,2023-10-22,12.0,43.689037,-79.301926,66,8.801851
MAIN STREET STATION,2023-10-23,10.0,43.689037,-79.301926,66,8.801851
MAIN STREET STATION,2023-10-24,20.0,43.689037,-79.301926,66,8.801851
MAIN STREET STATION,2023-10-27,9.0,43.689037,-79.301926,66,8.801851
MAIN STREET STATION,2023-10-28,15.0,43.689037,-79.301926,66,8.801851
MAIN STREET STATION,2023-11-03,15.0,43.689037,-79.301926,66,8.801851
MAIN STREET STATION,2023-11-05,20.0,43.689037,-79.301926,66,8.801851
MAIN STREET STATION,2023-11-06,9.0,43.689037,-79.301926,66,8.801851
MAIN STREET STATION,2023-11-08,10.5,43.689037,-79.301926,66,8.801851
MAIN STREET STATION,2023-11-12,28.0,43.689037,-79.301926,66,8.801851
MAIN STREET STATION,2023-11-14,16.666666666666668,43.689037,-79.301926,66,8.801851
MAIN STREET STATION,2023-11-17,11.0,43.689037,-79.301926,66,8.801851
MAIN STREET STATION,2023-11-18,8.0,43.689037,-79.301926,66,8.801851
MAIN STREET STATION,2023-11-20,20.0,43.689037,-79.301926,66,8.801851
MAIN STREET STATION,2023-11-24,0.0,43.689037,-79.301926,66,8.801851
MAIN STREET STATION,2023-11-25,12.0,43.689037,-79.301926,66,8.801851
MAIN STREET STATION,2023-11-27,20.0,43.689037,-79.301926,66,8.801851
MAIN STREET STATION,2023-11-29,10.0,43.689037,-79.301926,66,8.801851
MAIN STREET STATION,2023-11-30,12.0,43.689037,-79.301926,66,8.801851
MAIN STREET STATION,2023-12-01,5.8,43.689037,-79.301926,66,8.801851
MAIN STREET STATION,2023-12-04,11.0,43.689037,-79.301926,66,8.801851
MAIN STREET STATION,2023-12-07,16.0,43.689037,-79.301926,66,8.801851
MAIN STREET STATION,2023-12-08,21.0,43.689037,-79.301926,66,8.801851
MAIN STREET STATION,2023-12-09,16.0,43.689037,-79.301926,66,8.801851
MAIN STREET STATION,2023-12-12,10.666666666666666,43.689037,-79.301926,66,8.801851
MAIN STREET STATION,2023-12-13,10.0,43.689037,-79.301926,66,8.801851
MAIN STREET STATION,2023-12-15,13.0,43.689037,-79.301926,66,8.801851
MAIN STREET STATION,2023-12-17,29.0,43.689037,-79.301926,66,8.801851
MAIN STREET STATION,2023-12-18,10.0,43.689037,-79.301926,66,8.801851
MAIN STREET STATION,2023-12-20,10.0,43.689037,-79.301926,66,8.801851
MAIN STREET STATION,2023-12-22,20.0,43.689037,-79.301926,66,8.801851
MAIN STREET STATION,2023-12-24,20.0,43.689037,-79.301926,66,8.801851
MAIN STREET STATION,2023-12-25,10.0,43.689037,-79.301926,66,8.801851
MAIN STREET STATION,2023-12-28,20.0,43.689037,-79.301926,66,8.801851
MAIN STREET STATION,2023-12-29,11.0,43.689037,-79.301926,66,8.801851
MAIN STREET STATION,2023-12-31,16.0,43.689037,-79.301926,66,8.801851
OLD MILL STATION,2023-10-01,25.0,43.650156,-79.495072,67,7.0793858
OLD MILL STATION,2023-10-19,28.0,43.650156,-79.495072,67,7.0793858
OLD MILL STATION,2023-10-21,25.0,43.650156,-79.495072,67,7.0793858
OLD MILL STATION,2023-10-25,16.0,43.650156,-79.495072,67,7.0793858
OLD MILL STATION,2023-10-28,25.0,43.650156,-79.495072,67,7.0793858
OLD MILL STATION,2023-10-31,16.0,43.650156,-79.495072,67,7.0793858
OLD MILL STATION,2023-11-02,20.0,43.650156,-79.495072,67,7.0793858
OLD MILL STATION,2023-11-13,15.0,43.650156,-79.495072,67,7.0793858
OLD MILL STATION,2023-11-16,20.0,43.650156,-79.495072,67,7.0793858
OLD MILL STATION,2023-11-20,28.0,43.650156,-79.495072,67,7.0793858
OSSINGTON STATION,2023-10-01,10.0,43.662271,-79.426546,68,9.440439
OSSINGTON STATION,2023-10-02,20.0,43.662271,-79.426546,68,9.440439
OSSINGTON STATION,2023-10-04,18.0,43.662271,-79.426546,68,9.440439
OSSINGTON STATION,2023-10-06,10.0,43.662271,-79.426546,68,9.440439
OSSINGTON STATION,2023-10-07,7.0,43.662271,-79.426546,68,9.440439
OSSINGTON STATION,2023-10-08,10.0,43.662271,-79.426546,68,9.440439
OSSINGTON STATION,2023-10-11,18.0,43.662271,-79.426546,68,9.440439
OSSINGTON STATION,2023-10-14,20.0,43.662271,-79.426546,68,9.440439
OSSINGTON STATION,2023-10-15,15.0,43.662271,-79.426546,68,9.440439
OSSINGTON STATION,2023-10-17,18.0,43.662271,-79.426546,68,9.440439
OSSINGTON STATION,2023-10-19,20.0,43.662271,-79.426546,68,9.440439
OSSINGTON STATION,2023-10-21,26.0,43.662271,-79.426546,68,9.440439
OSSINGTON STATION,2023-10-24,20.0,43.662271,-79.426546,68,9.440439
OSSINGTON STATION,2023-10-25,20.0,43.662271,-79.426546,68,9.440439
OSSINGTON STATION,2023-10-28,8.0,43.662271,-79.426546,68,9.440439
OSSINGTON STATION,2023-10-29,20.0,43.662271,-79.426546,68,9.440439
OSSINGTON STATION,2023-10-30,18.0,43.662271,-79.426546,68,9.440439
OSSINGTON STATION,2023-11-01,20.0,43.662271,-79.426546,68,9.440439
OSSINGTON STATION,2023-11-02,20.0,43.662271,-79.426546,68,9.440439
OSSINGTON STATION,2023-11-03,10.0,43.662271,-79.426546,68,9.440439
OSSINGTON STATION,2023-11-04,20.0,43.662271,-79.426546,68,9.440439
OSSINGTON STATION,2023-11-09,0.0,43.662271,-79.426546,68,9.440439
OSSINGTON STATION,2023-11-14,10.0,43.662271,-79.426546,68,9.440439
OSSINGTON STATION,2023-11-18,8.0,43.662271,-79.426546,68,9.440439
OSSINGTON STATION,2023-11-20,135.0,43.662271,-79.426546,68,9.440439
OSSINGTON STATION,2023-11-23,12.0,43.662271,-79.426546,68,9.440439
OSSINGTON STATION,2023-12-01,15.0,43.662271,-79.426546,68,9.440439
OSSINGTON STATION,2023-12-03,25.5,43.662271,-79.426546,68,9.440439
OSSINGTON STATION,2023-12-04,20.0,43.662271,-79.426546,68,9.440439
OSSINGTON STATION,2023-12-06,10.0,43.662271,-79.426546,68,9.440439
OSSINGTON STATION,2023-12-08,15.0,43.662271,-79.426546,68,9.440439
OSSINGTON STATION,2023-12-09,20.0,43.662271,-79.426546,68,9.440439
OSSINGTON STATION,2023-12-14,10.0,43.662271,-79.426546,68,9.440439
OSSINGTON STATION,2023-12-15,11.5,43.662271,-79.426546,68,9.440439
OSSINGTON STATION,2023-12-16,20.0,43.662271,-79.426546,68,9.440439
OSSINGTON STATION,2023-12-18,20.0,43.662271,-79.426546,68,9.440439
OSSINGTON STATION,2023-12-19,10.0,43.662271,-79.426546,68,9.440439
OSSINGTON STATION,2023-12-22,10.0,43.662271,-79.426546,68,9.440439
OSSINGTON STATION,2023-12-25,20.0,43.662271,-79.426546,68,9.440439
OSSINGTON STATION,2023-12-26,10.0,43.662271,-79.426546,68,9.440439
OSSINGTON STATION,2023-12-28,15.0,43.662271,-79.426546,68,9.440439
OSSINGTON STATION,2023-12-30,20.0,43.662271,-79.426546,68,9.440439
PAPE AVE AT GAMBLE AVE,2023-10-23,9.0,43.690502,-79.349323,69,5.187105
PAPE STATION,2023-10-01,10.0,43.680042,-79.344585,70,12.860913
PAPE STATION,2023-10-02,6.0,43.680042,-79.344585,70,12.860913
PAPE STATION,2023-10-03,7.5,43.680042,-79.344585,70,12.860913
PAPE STATION,2023-10-04,14.571428571428571,43.680042,-79.344585,70,12.860913
PAPE STATION,2023-10-05,9.0,43.680042,-79.344585,70,12.860913
PAPE STATION,2023-10-06,10.666666666666666,43.680042,-79.344585,70,12.860913
PAPE STATION,2023-10-07,7.0,43.680042,-79.344585,70,12.860913
PAPE STATION,2023-10-09,10.0,43.680042,-79.344585,70,12.860913
PAPE STATION,2023-10-10,9.0,43.680042,-79.344585,70,12.860913
PAPE STATION,2023-10-11,12.666666666666666,43.680042,-79.344585,70,12.860913
PAPE STATION,2023-10-12,11.0,43.680042,-79.344585,70,12.860913
PAPE STATION,2023-10-14,8.5,43.680042,-79.344585,70,12.860913
PAPE STATION,2023-10-16,9.833333333333334,43.680042,-79.344585,70,12.860913
PAPE STATION,2023-10-17,14.5,43.680042,-79.344585,70,12.860913
PAPE STATION,2023-10-19,8.0,43.680042,-79.344585,70,12.860913
PAPE STATION,2023-10-20,8.8,43.680042,-79.344585,70,12.860913
PAPE STATION,2023-10-21,10.5,43.680042,-79.344585,70,12.860913
PAPE STATION,2023-10-22,11.0,43.680042,-79.344585,70,12.860913
PAPE STATION,2023-10-23,7.0,43.680042,-79.344585,70,12.860913
PAPE STATION,2023-10-24,10.0,43.680042,-79.344585,70,12.860913
PAPE STATION,2023-10-25,7.0,43.680042,-79.344585,70,12.860913
PAPE STATION,2023-10-27,10.75,43.680042,-79.344585,70,12.860913
PAPE STATION,2023-10-28,8.0,43.680042,-79.344585,70,12.860913
PAPE STATION,2023-10-29,15.0,43.680042,-79.344585,70,12.860913
PAPE STATION,2023-10-30,17.0,43.680042,-79.344585,70,12.860913
PAPE STATION,2023-10-31,12.0,43.680042,-79.344585,70,12.860913
PAPE STATION,2023-11-01,6.2,43.680042,-79.344585,70,12.860913
PAPE STATION,2023-11-02,16.0,43.680042,-79.344585,70,12.860913
PAPE STATION,2023-11-03,10.75,43.680042,-79.344585,70,12.860913
PAPE STATION,2023-11-04,11.5,43.680042,-79.344585,70,12.860913
PAPE STATION,2023-11-05,7.0,43.680042,-79.344585,70,12.860913
PAPE STATION,2023-11-06,2.5,43.680042,-79.344585,70,12.860913
PAPE STATION,2023-11-07,7.333333333333333,43.680042,-79.344585,70,12.860913
PAPE STATION,2023-11-08,9.0,43.680042,-79.344585,70,12.860913
PAPE STATION,2023-11-09,7.0,43.680042,-79.344585,70,12.860913
PAPE STATION,2023-11-10,11.5,43.680042,-79.344585,70,12.860913
PAPE STATION,2023-11-11,9.0,43.680042,-79.344585,70,12.860913
PAPE STATION,2023-11-12,9.25,43.680042,-79.344585,70,12.860913
PAPE STATION,2023-11-13,13.6,43.680042,-79.344585,70,12.860913
PAPE STATION,2023-11-14,7.0,43.680042,-79.344585,70,12.860913
PAPE STATION,2023-11-15,7.5,43.680042,-79.344585,70,12.860913
PAPE STATION,2023-11-16,7.2,43.680042,-79.344585,70,12.860913
PAPE STATION,2023-11-17,12.5,43.680042,-79.344585,70,12.860913
PAPE STATION,2023-11-18,8.5,43.680042,-79.344585,70,12.860913
PAPE STATION,2023-11-19,10.0,43.680042,-79.344585,70,12.860913
PAPE STATION,2023-11-20,7.0,43.680042,-79.344585,70,12.860913
PAPE STATION,2023-11-21,9.0,43.680042,-79.344585,70,12.860913
PAPE STATION,2023-11-22,5.666666666666667,43.680042,-79.344585,70,12.860913
PAPE STATION,2023-11-23,7.0,43.680042,-79.344585,70,12.860913
PAPE STATION,2023-11-24,0.0,43.680042,-79.344585,70,12.860913
PAPE STATION,2023-11-25,11.4,43.680042,-79.344585,70,12.860913
PAPE STATION,2023-11-29,8.0,43.680042,-79.344585,70,12.860913
PAPE STATION,2023-11-30,8.0,43.680042,-79.344585,70,12.860913
PAPE STATION,2023-12-02,10.0,43.680042,-79.344585,70,12.860913
PAPE STATION,2023-12-03,9.333333333333334,43.680042,-79.344585,70,12.860913
PAPE STATION,2023-12-04,4.5,43.680042,-79.344585,70,12.860913
PAPE STATION,2023-12-06,9.4,43.680042,-79.344585,70,12.860913
PAPE STATION,2023-12-07,9.0,43.680042,-79.344585,70,12.860913
PAPE STATION,2023-12-08,9.0,43.680042,-79.344585,70,12.860913
PAPE STATION,2023-12-11,14.0,43.680042,-79.344585,70,12.860913
PAPE STATION,2023-12-12,9.0,43.680042,-79.344585,70,12.860913
PAPE STATION,2023-12-13,10.0,43.680042,-79.344585,70,12.860913
PAPE STATION,2023-12-14,8.0,43.680042,-79.344585,70,12.860913
PAPE STATION,2023-12-15,12.6,43.680042,-79.344585,70,12.860913
PAPE STATION,2023-12-16,20.0,43.680042,-79.344585,70,12.860913
PAPE STATION,2023-12-18,6.0,43.680042,-79.344585,70,12.860913
PAPE STATION,2023-12-20,9.0,43.680042,-79.344585,70,12.860913
PAPE STATION,2023-12-21,8.666666666666666,43.680042,-79.344585,70,12.860913
PAPE STATION,2023-12-23,9.5,43.680042,-79.344585,70,12.860913
PAPE STATION,2023-12-24,5.0,43.680042,-79.344585,70,12.860913
PAPE STATION,2023-12-26,9.0,43.680042,-79.344585,70,12.860913
PAPE STATION,2023-12-27,10.0,43.680042,-79.344585,70,12.860913
PAPE STATION,2023-12-29,10.0,43.680042,-79.344585,70,12.860913
RENFORTH STATION,2023-10-03,12.0,43.66359,-79.590572,71,7.1740284
RENFORTH STATION,2023-10-05,10.0,43.66359,-79.590572,71,7.1740284
RENFORTH STATION,2023-10-06,15.0,43.66359,-79.590572,71,7.1740284
RENFORTH STATION,2023-10-07,22.0,43.66359,-79.590572,71,7.1740284
RENFORTH STATION,2023-10-08,12.0,43.66359,-79.590572,71,7.1740284
RENFORTH STATION,2023-10-10,11.0,43.66359,-79.590572,71,7.1740284
RENFORTH STATION,2023-10-13,12.0,43.66359,-79.590572,71,7.1740284
RENFORTH STATION,2023-10-15,12.0,43.66359,-79.590572,71,7.1740284
RENFORTH STATION,2023-10-16,15.0,43.66359,-79.590572,71,7.1740284
RENFORTH STATION,2023-10-17,15.0,43.66359,-79.590572,71,7.1740284
RENFORTH STATION,2023-10-19,12.0,43.66359,-79.590572,71,7.1740284
RENFORTH STATION,2023-10-23,15.0,43.66359,-79.590572,71,7.1740284
RENFORTH STATION,2023-10-26,10.0,43.66359,-79.590572,71,7.1740284
RENFORTH STATION,2023-10-27,11.333333333333334,43.66359,-79.590572,71,7.1740284
RENFORTH STATION,2023-10-30,11.0,43.66359,-79.590572,71,7.1740284
RENFORTH STATION,2023-10-31,11.0,43.66359,-79.590572,71,7.1740284
RENFORTH STATION,2023-11-03,12.0,43.66359,-79.590572,71,7.1740284
RENFORTH STATION,2023-11-05,12.0,43.66359,-79.590572,71,7.1740284
RENFORTH STATION,2023-11-06,12.0,43.66359,-79.590572,71,7.1740284
RENFORTH STATION,2023-11-08,10.0,43.66359,-79.590572,71,7.1740284
RENFORTH STATION,2023-11-10,12.0,43.66359,-79.590572,71,7.1740284
RENFORTH STATION,2023-11-12,12.0,43.66359,-79.590572,71,7.1740284
RENFORTH STATION,2023-11-15,14.0,43.66359,-79.590572,71,7.1740284
RENFORTH STATION,2023-11-17,10.0,43.66359,-79.590572,71,7.1740284
RENFORTH STATION,2023-11-20,10.0,43.66359,-79.590572,71,7.1740284
RENFORTH STATION,2023-11-25,14.0,43.66359,-79.590572,71,7.1740284
RENFORTH STATION,2023-11-30,12.0,43.66359,-79.590572,71,7.1740284
RENFORTH STATION,2023-12-01,10.0,43.66359,-79.590572,71,7.1740284
RENFORTH STATION,2023-12-02,12.0,43.66359,-79.590572,71,7.1740284
RENFORTH STATION,2023-12-05,10.0,43.66359,-79.590572,71,7.1740284
RENFORTH STATION,2023-12-15,13.333333333333334,43.66359,-79.590572,71,7.1740284
RENFORTH STATION,2023-12-16,12.0,43.66359,-79.590572,71,7.1740284
RENFORTH STATION,2023-12-19,12.0,43.66359,-79.590572,71,7.1740284
RENFORTH STATION,2023-12-20,15.0,43.66359,-79.590572,71,7.1740284
RENFORTH STATION,2023-12-21,10.0,43.66359,-79.590572,71,7.1740284
RENFORTH STATION,2023-12-22,10.0,43.66359,-79.590572,71,7.1740284
RENFORTH STATION,2023-12-23,12.0,43.66359,-79.590572,71,7.1740284
RENFORTH STATION,2023-12-29,15.0,43.66359,-79.590572,71,7.1740284
ROSEDALE STATION,2023-10-08,20.0,43.67684,-79.388875,73,5.684779
ROSEDALE STATION,2023-10-18,20.0,43.67684,-79.388875,73,5.684779
ROSEDALE STATION,2023-10-25,20.0,43.67684,-79.388875,73,5.684779
ROSEDALE STATION,2023-11-08,20.0,43.67684,-79.388875,73,5.684779
ROSEDALE STATION,2023-12-24,20.0,43.67684,-79.388875,73,5.684779
ROYAL YORK STATION,2023-10-01,15.5,43.648338,-79.511178,74,14.089372
ROYAL YORK STATION,2023-10-06,17.0,43.648338,-79.511178,74,14.089372
ROYAL YORK STATION,2023-10-07,22.0,43.648338,-79.511178,74,14.089372
ROYAL YORK STATION,2023-10-10,0.0,43.648338,-79.511178,74,14.089372
ROYAL YORK STATION,2023-10-11,14.0,43.648338,-79.511178,74,14.089372
ROYAL YORK STATION,2023-10-14,11.666666666666666,43.648338,-79.511178,74,14.089372
ROYAL YORK STATION,2023-10-15,22.0,43.648338,-79.511178,74,14.089372
ROYAL YORK STATION,2023-10-16,4.5,43.648338,-79.511178,74,14.089372
ROYAL YORK STATION,2023-10-17,19.5,43.648338,-79.511178,74,14.089372
ROYAL YORK STATION,2023-10-18,20.0,43.648338,-79.511178,74,14.089372
ROYAL YORK STATION,2023-10-19,35.0,43.648338,-79.511178,74,14.089372
ROYAL YORK STATION,2023-10-22,15.5,43.648338,-79.511178,74,14.089372
ROYAL YORK STATION,2023-10-25,26.0,43.648338,-79.511178,74,14.089372
ROYAL YORK STATION,2023-10-27,19.0,43.648338,-79.511178,74,14.089372
ROYAL YORK STATION,2023-10-29,30.0,43.648338,-79.511178,74,14.089372
ROYAL YORK STATION,2023-10-31,25.0,43.648338,-79.511178,74,14.089372
ROYAL YORK STATION,2023-11-02,23.0,43.648338,-79.511178,74,14.089372
ROYAL YORK STATION,2023-11-03,17.0,43.648338,-79.511178,74,14.089372
ROYAL YORK STATION,2023-11-05,23.0,43.648338,-79.511178,74,14.089372
ROYAL YORK STATION,2023-11-06,25.0,43.648338,-79.511178,74,14.089372
ROYAL YORK STATION,2023-11-08,20.5,43.648338,-79.511178,74,14.089372
ROYAL YORK STATION,2023-11-09,24.0,43.648338,-79.511178,74,14.089372
ROYAL YORK STATION,2023-11-11,10.0,43.648338,-79.511178,74,14.089372
ROYAL YORK STATION,2023-11-12,9.0,43.648338,-79.511178,74,14.089372
ROYAL YORK STATION,2023-11-13,25.0,43.648338,-79.511178,74,14.089372
ROYAL YORK STATION,2023-11-15,25.0,43.648338,-79.511178,74,14.089372
ROYAL YORK STATION,2023-11-16,20.0,43.648338,-79.511178,74,14.089372
ROYAL YORK STATION,2023-11-23,11.0,43.648338,-79.511178,74,14.089372
ROYAL YORK STATION,2023-11-24,22.0,43.648338,-79.511178,74,14.089372
ROYAL YORK STATION,2023-11-25,13.0,43.648338,-79.511178,74,14.089372
ROYAL YORK STATION,2023-11-26,21.0,43.648338,-79.511178,74,14.089372
ROYAL YORK STATION,2023-12-01,50.0,43.648338,-79.511178,74,14.089372
ROYAL YORK STATION,2023-12-03,9.0,43.648338,-79.511178,74,14.089372
ROYAL YORK STATION,2023-12-04,0.0,43.648338,-79.511178,74,14.089372
ROYAL YORK STATION,2023-12-05,20.0,43.648338,-79.511178,74,14.089372
ROYAL YORK STATION,2023-12-08,20.0,43.648338,-79.511178,74,14.089372
ROYAL YORK STATION,2023-12-09,22.0,43.648338,-79.511178,74,14.089372
ROYAL YORK STATION,2023-12-13,18.0,43.648338,-79.511178,74,14.089372
ROYAL YORK STATION,2023-12-14,0.0,43.648338,-79.511178,74,14.089372
ROYAL YORK STATION,2023-12-17,129.0,43.648338,-79.511178,74,14.089372
ROYAL YORK STATION,2023-12-18,25.0,43.648338,-79.511178,74,14.089372
ROYAL YORK STATION,2023-12-22,23.0,43.648338,-79.511178,74,14.089372
ROYAL YORK STATION,2023-12-23,30.0,43.648338,-79.511178,74,14.089372
